date,hour,count
2019/7/15,9,8776
2019/7/15,10,7763
2019/7/15,11,7747
2019/7/15,12,8354
2019/7/15,13,8377
2019/7/15,14,8712
2019/7/15,15,8946
2019/7/15,16,8515
2019/7/15,17,9873
2019/7/15,18,11288
2019/7/15,19,10782
2019/7/15,20,9481
2019/7/15,21,9216
2019/7/15,22,7284
2019/7/15,23,4804
2019/7/16,0,2717
2019/7/16,1,1490
2019/7/16,2,853
2019/7/16,3,507
2019/7/16,4,489
2019/7/16,5,1467
2019/7/16,6,4621
2019/7/16,7,7907
2019/7/16,8,10290
2019/7/16,9,9773
2019/7/16,10,9007
2019/7/16,11,9327
2019/7/16,12,9607
2019/7/16,13,9710
2019/7/16,14,10113
2019/7/16,15,10220
2019/7/16,16,9575
2019/7/16,17,11312
2019/7/16,18,13265
2019/7/16,19,12440
2019/7/16,20,11355
2019/7/16,21,11788
2019/7/16,22,10026
2019/7/16,23,6219
2019/7/17,0,3514
2019/7/17,1,1891
2019/7/17,2,1055
2019/7/17,3,663
2019/7/17,4,571
2019/7/17,5,1481
2019/7/17,6,4767
2019/7/17,7,8689
2019/7/17,8,11227
2019/7/17,9,10782
2019/7/17,10,10077
2019/7/17,11,10529
2019/7/17,12,10994
2019/7/17,13,11014
2019/7/17,14,10935
2019/7/17,15,10784
2019/7/17,16,9843
2019/7/17,17,11362
2019/7/17,18,13242
2019/7/17,19,13624
2019/7/17,20,14212
2019/7/17,21,11631
2019/7/17,22,10204
2019/7/17,23,6530
2019/7/18,0,3535
2019/7/18,1,1856
2019/7/18,2,1152
2019/7/18,3,764
2019/7/18,4,633
2019/7/18,5,1397
2019/7/18,6,4747
2019/7/18,7,8218
2019/7/18,8,11739
2019/7/18,9,10285
2019/7/18,10,9472
2019/7/18,11,8730
2019/7/18,12,9218
2019/7/18,13,9151
2019/7/18,14,9591
2019/7/18,15,10414
2019/7/18,16,9041
2019/7/18,17,10662
2019/7/18,18,12983
2019/7/18,19,12425
2019/7/18,20,10675
2019/7/18,21,11456
2019/7/18,22,10151
2019/7/18,23,8251
2019/7/19,0,5304
2019/7/19,1,3352
2019/7/19,2,2187
2019/7/19,3,1221
2019/7/19,4,907
2019/7/19,5,1513
2019/7/19,6,4205
2019/7/19,7,6750
2019/7/19,8,9172
2019/7/19,9,9278
2019/7/19,10,8285
2019/7/19,11,8572
2019/7/19,12,9149
2019/7/19,13,9399
2019/7/19,14,9963
2019/7/19,15,9498
2019/7/19,16,9111
2019/7/19,17,10752
2019/7/19,18,15545
2019/7/19,19,14671
2019/7/19,20,10895
2019/7/19,21,10016
2019/7/19,22,10069
2019/7/19,23,9014
2019/7/20,0,7603
2019/7/20,1,6404
2019/7/20,2,4858
2019/7/20,3,3099
2019/7/20,4,1627
2019/7/20,5,875
2019/7/20,6,1639
2019/7/20,7,2628
2019/7/20,8,4077
2019/7/20,9,5850
2019/7/20,10,7470
2019/7/20,11,8043
2019/7/20,12,8997
2019/7/20,13,9382
2019/7/20,14,8670
2019/7/20,15,8406
2019/7/20,16,8623
2019/7/20,17,8856
2019/7/20,18,9489
2019/7/20,19,9230
2019/7/20,20,8004
2019/7/20,21,8191
2019/7/20,22,8383
2019/7/20,23,7742
2019/7/21,0,6594
2019/7/21,1,5677
2019/7/21,2,4756
2019/7/21,3,3078
2019/7/21,4,1541
2019/7/21,5,762
2019/7/21,6,1108
2019/7/21,7,1875
2019/7/21,8,2966
2019/7/21,9,4487
2019/7/21,10,6202
2019/7/21,11,7485
2019/7/21,12,8441
2019/7/21,13,8796
2019/7/21,14,9098
2019/7/21,15,8305
2019/7/21,16,8373
2019/7/21,17,8471
2019/7/21,18,8886
2019/7/21,19,8137
2019/7/21,20,6775
2019/7/21,21,6682
2019/7/21,22,5253
2019/7/21,23,3836
2019/7/22,0,2025
2019/7/22,1,1064
2019/7/22,2,723
2019/7/22,3,477
2019/7/22,4,486
2019/7/22,5,1359
2019/7/22,6,4396
2019/7/22,7,7432
2019/7/22,8,9579
2019/7/22,9,9324
2019/7/22,10,8405
2019/7/22,11,8501
2019/7/22,12,9000
2019/7/22,13,9032
2019/7/22,14,9667
2019/7/22,15,10721
2019/7/22,16,9248
2019/7/22,17,11992
2019/7/22,18,13877
2019/7/22,19,12351
2019/7/22,20,9131
2019/7/22,21,7891
2019/7/22,22,6446
2019/7/22,23,3788
2019/7/23,0,2363
2019/7/23,1,1251
2019/7/23,2,756
2019/7/23,3,433
2019/7/23,4,532
2019/7/23,5,1525
2019/7/23,6,5497
2019/7/23,7,8278
2019/7/23,8,9959
2019/7/23,9,9864
2019/7/23,10,9102
2019/7/23,11,8953
2019/7/23,12,9230
2019/7/23,13,9168
2019/7/23,14,9607
2019/7/23,15,9468
2019/7/23,16,9337
2019/7/23,17,10481
2019/7/23,18,12393
2019/7/23,19,11863
2019/7/23,20,10395
2019/7/23,21,11121
2019/7/23,22,8972
2019/7/23,23,6052
2019/7/24,0,3576
2019/7/24,1,1920
2019/7/24,2,1036
2019/7/24,3,631
2019/7/24,4,561
2019/7/24,5,1413
2019/7/24,6,4537
2019/7/24,7,7539
2019/7/24,8,10004
2019/7/24,9,9719
2019/7/24,10,9177
2019/7/24,11,9335
2019/7/24,12,9841
2019/7/24,13,9620
2019/7/24,14,9613
2019/7/24,15,9462
2019/7/24,16,8874
2019/7/24,17,10323
2019/7/24,18,12289
2019/7/24,19,12313
2019/7/24,20,11251
2019/7/24,21,11548
2019/7/24,22,11030
2019/7/24,23,7949
2019/7/25,0,4592
2019/7/25,1,2514
2019/7/25,2,1415
2019/7/25,3,935
2019/7/25,4,676
2019/7/25,5,1455
2019/7/25,6,4489
2019/7/25,7,7638
2019/7/25,8,9934
2019/7/25,9,9764
2019/7/25,10,9102
2019/7/25,11,9199
2019/7/25,12,9582
2019/7/25,13,9645
2019/7/25,14,9829
2019/7/25,15,9560
2019/7/25,16,8773
2019/7/25,17,10496
2019/7/25,18,12569
2019/7/25,19,12221
2019/7/25,20,11474
2019/7/25,21,11573
2019/7/25,22,11250
2019/7/25,23,9446
2019/7/26,0,5993
2019/7/26,1,3736
2019/7/26,2,2282
2019/7/26,3,1296
2019/7/26,4,905
2019/7/26,5,1431
2019/7/26,6,4067
2019/7/26,7,6565
2019/7/26,8,8785
2019/7/26,9,8671
2019/7/26,10,8023
2019/7/26,11,8161
2019/7/26,12,8907
2019/7/26,13,8647
2019/7/26,14,8958
2019/7/26,15,9017
2019/7/26,16,8002
2019/7/26,17,9332
2019/7/26,18,10508
2019/7/26,19,10322
2019/7/26,20,8883
2019/7/26,21,8700
2019/7/26,22,9308
2019/7/26,23,9166
2019/7/27,0,7335
2019/7/27,1,6336
2019/7/27,2,5180
2019/7/27,3,3410
2019/7/27,4,1756
2019/7/27,5,953
2019/7/27,6,1637
2019/7/27,7,2689
2019/7/27,8,3754
2019/7/27,9,5500
2019/7/27,10,6694
2019/7/27,11,7583
2019/7/27,12,8400
2019/7/27,13,8654
2019/7/27,14,8316
2019/7/27,15,8287
2019/7/27,16,8308
2019/7/27,17,8789
2019/7/27,18,9405
2019/7/27,19,9064
2019/7/27,20,7835
2019/7/27,21,7882
2019/7/27,22,8688
2019/7/27,23,7713
2019/7/28,0,6962
2019/7/28,1,6163
2019/7/28,2,5092
2019/7/28,3,3494
2019/7/28,4,1666
2019/7/28,5,770
2019/7/28,6,1060
2019/7/28,7,1752
2019/7/28,8,2674
2019/7/28,9,4320
2019/7/28,10,5934
2019/7/28,11,6792
2019/7/28,12,7635
2019/7/28,13,7907
2019/7/28,14,8305
2019/7/28,15,8033
2019/7/28,16,7501
2019/7/28,17,8031
2019/7/28,18,8368
2019/7/28,19,7635
2019/7/28,20,6847
2019/7/28,21,6769
2019/7/28,22,5408
2019/7/28,23,4009
2019/7/29,0,2091
2019/7/29,1,1083
2019/7/29,2,713
2019/7/29,3,384
2019/7/29,4,501
2019/7/29,5,1321
2019/7/29,6,4226
2019/7/29,7,6663
2019/7/29,8,9034
2019/7/29,9,8709
2019/7/29,10,7947
2019/7/29,11,7765
2019/7/29,12,8529
2019/7/29,13,8619
2019/7/29,14,9013
2019/7/29,15,9006
2019/7/29,16,8570
2019/7/29,17,10128
2019/7/29,18,11213
2019/7/29,19,10409
2019/7/29,20,9247
2019/7/29,21,8810
2019/7/29,22,7206
2019/7/29,23,4331
2019/7/30,0,2428
2019/7/30,1,1339
2019/7/30,2,749
2019/7/30,3,461
2019/7/30,4,485
2019/7/30,5,1355
2019/7/30,6,4540
2019/7/30,7,7928
2019/7/30,8,10145
2019/7/30,9,9988
2019/7/30,10,9049
2019/7/30,11,9330
2019/7/30,12,9762
2019/7/30,13,10021
2019/7/30,14,10370
2019/7/30,15,10611
2019/7/30,16,8539
2019/7/30,17,10248
2019/7/30,18,12213
2019/7/30,19,11538
2019/7/30,20,10798
2019/7/30,21,11015
2019/7/30,22,9698
2019/7/30,23,5979
2019/7/31,0,3333
2019/7/31,1,1865
2019/7/31,2,1020
2019/7/31,3,625
2019/7/31,4,557
2019/7/31,5,1434
2019/7/31,6,4507
2019/7/31,7,7799
2019/7/31,8,10386
2019/7/31,9,10067
2019/7/31,10,9295
2019/7/31,11,9369
2019/7/31,12,9748
2019/7/31,13,9613
2019/7/31,14,11309
2019/7/31,15,9947
2019/7/31,16,9236
2019/7/31,17,9772
2019/7/31,18,11020
2019/7/31,19,10815
2019/7/31,20,9944
2019/7/31,21,11106
2019/7/31,22,9827
2019/7/31,23,6719
2019/8/1,0,3769
2019/8/1,1,2142
2019/8/1,2,1283
2019/8/1,3,797
2019/8/1,4,647
2019/8/1,5,1428
2019/8/1,6,4484
2019/8/1,7,7646
2019/8/1,8,9737
2019/8/1,9,9477
2019/8/1,10,8826
2019/8/1,11,8958
2019/8/1,12,9388
2019/8/1,13,9397
2019/8/1,14,9665
2019/8/1,15,9504
2019/8/1,16,9070
2019/8/1,17,10747
2019/8/1,18,12495
2019/8/1,19,11920
2019/8/1,20,11008
2019/8/1,21,11167
2019/8/1,22,10889
2019/8/1,23,8134
2019/8/2,0,5884
2019/8/2,1,3649
2019/8/2,2,2277
2019/8/2,3,1298
2019/8/2,4,847
2019/8/2,5,1516
2019/8/2,6,3925
2019/8/2,7,6447
2019/8/2,8,8483
2019/8/2,9,8685
2019/8/2,10,8106
2019/8/2,11,8112
2019/8/2,12,8677
2019/8/2,13,8539
2019/8/2,14,8955
2019/8/2,15,8975
2019/8/2,16,8204
2019/8/2,17,9742
2019/8/2,18,10648
2019/8/2,19,10469
2019/8/2,20,9026
2019/8/2,21,8656
2019/8/2,22,9225
2019/8/2,23,8350
2019/8/3,0,6960
2019/8/3,1,6239
2019/8/3,2,5055
2019/8/3,3,3260
2019/8/3,4,1701
2019/8/3,5,822
2019/8/3,6,1531
2019/8/3,7,2464
2019/8/3,8,3362
2019/8/3,9,5129
2019/8/3,10,6380
2019/8/3,11,7149
2019/8/3,12,7849
2019/8/3,13,8390
2019/8/3,14,7919
2019/8/3,15,8056
2019/8/3,16,8360
2019/8/3,17,8942
2019/8/3,18,9424
2019/8/3,19,9340
2019/8/3,20,7575
2019/8/3,21,7888
2019/8/3,22,8400
2019/8/3,23,9301
2019/8/4,0,7403
2019/8/4,1,5249
2019/8/4,2,4573
2019/8/4,3,3113
2019/8/4,4,1756
2019/8/4,5,758
2019/8/4,6,1038
2019/8/4,7,1951
2019/8/4,8,2849
2019/8/4,9,4386
2019/8/4,10,5829
2019/8/4,11,6677
2019/8/4,12,7388
2019/8/4,13,7568
2019/8/4,14,7941
2019/8/4,15,7637
2019/8/4,16,7607
2019/8/4,17,8087
2019/8/4,18,8137
2019/8/4,19,7237
2019/8/4,20,6812
2019/8/4,21,6277
2019/8/4,22,5444
2019/8/4,23,3893
2019/8/5,0,2044
2019/8/5,1,1070
2019/8/5,2,677
2019/8/5,3,435
2019/8/5,4,473
2019/8/5,5,1296
2019/8/5,6,3972
2019/8/5,7,6339
2019/8/5,8,8558
2019/8/5,9,8163
2019/8/5,10,7569
2019/8/5,11,7461
2019/8/5,12,7839
2019/8/5,13,7990
2019/8/5,14,8185
2019/8/5,15,8363
2019/8/5,16,8129
2019/8/5,17,9596
2019/8/5,18,10671
2019/8/5,19,9865
2019/8/5,20,8977
2019/8/5,21,8389
2019/8/5,22,6704
2019/8/5,23,4235
2019/8/6,0,2902
2019/8/6,1,1646
2019/8/6,2,736
2019/8/6,3,523
2019/8/6,4,498
2019/8/6,5,1325
2019/8/6,6,4305
2019/8/6,7,7256
2019/8/6,8,9596
2019/8/6,9,9317
2019/8/6,10,8760
2019/8/6,11,8684
2019/8/6,12,11691
2019/8/6,13,9560
2019/8/6,14,8854
2019/8/6,15,9034
2019/8/6,16,8634
2019/8/6,17,10375
2019/8/6,18,12079
2019/8/6,19,11092
2019/8/6,20,10422
2019/8/6,21,10796
2019/8/6,22,9430
2019/8/6,23,5637
2019/8/7,0,3213
2019/8/7,1,1748
2019/8/7,2,972
2019/8/7,3,611
2019/8/7,4,584
2019/8/7,5,1376
2019/8/7,6,4485
2019/8/7,7,7606
2019/8/7,8,9954
2019/8/7,9,9720
2019/8/7,10,8914
2019/8/7,11,9228
2019/8/7,12,9655
2019/8/7,13,9763
2019/8/7,14,11189
2019/8/7,15,9438
2019/8/7,16,8641
2019/8/7,17,11216
2019/8/7,18,11554
2019/8/7,19,10910
2019/8/7,20,10871
2019/8/7,21,9929
2019/8/7,22,8704
2019/8/7,23,5671
2019/8/8,0,3405
2019/8/8,1,1903
2019/8/8,2,1154
2019/8/8,3,748
2019/8/8,4,587
2019/8/8,5,1358
2019/8/8,6,4260
2019/8/8,7,7278
2019/8/8,8,9527
2019/8/8,9,9556
2019/8/8,10,8585
2019/8/8,11,8690
2019/8/8,12,9300
2019/8/8,13,9259
2019/8/8,14,9599
2019/8/8,15,9262
2019/8/8,16,8470
2019/8/8,17,9963
2019/8/8,18,11894
2019/8/8,19,12317
2019/8/8,20,12415
2019/8/8,21,10676
2019/8/8,22,10151
2019/8/8,23,7674
2019/8/9,0,5225
2019/8/9,1,3574
2019/8/9,2,2166
2019/8/9,3,1281
2019/8/9,4,971
2019/8/9,5,1372
2019/8/9,6,3742
2019/8/9,7,6102
2019/8/9,8,8111
2019/8/9,9,8236
2019/8/9,10,7826
2019/8/9,11,7997
2019/8/9,12,8325
2019/8/9,13,8971
2019/8/9,14,8534
2019/8/9,15,8647
2019/8/9,16,9114
2019/8/9,17,8963
2019/8/9,18,10269
2019/8/9,19,9926
2019/8/9,20,8342
2019/8/9,21,8300
2019/8/9,22,8334
2019/8/9,23,7477
2019/8/10,0,6582
2019/8/10,1,5622
2019/8/10,2,4681
2019/8/10,3,3241
2019/8/10,4,1634
2019/8/10,5,852
2019/8/10,6,1497
2019/8/10,7,2489
2019/8/10,8,3579
2019/8/10,9,5246
2019/8/10,10,6364
2019/8/10,11,6782
2019/8/10,12,7272
2019/8/10,13,7756
2019/8/10,14,7387
2019/8/10,15,7638
2019/8/10,16,7925
2019/8/10,17,8601
2019/8/10,18,9087
2019/8/10,19,8924
2019/8/10,20,7685
2019/8/10,21,7686
2019/8/10,22,8157
2019/8/10,23,7513
2019/8/11,0,6270
2019/8/11,1,5262
2019/8/11,2,4289
2019/8/11,3,3048
2019/8/11,4,1539
2019/8/11,5,734
2019/8/11,6,1257
2019/8/11,7,1792
2019/8/11,8,2870
2019/8/11,9,4131
2019/8/11,10,5247
2019/8/11,11,5908
2019/8/11,12,6414
2019/8/11,13,6371
2019/8/11,14,6421
2019/8/11,15,6333
2019/8/11,16,6676
2019/8/11,17,7092
2019/8/11,18,7993
2019/8/11,19,6836
2019/8/11,20,6319
2019/8/11,21,6150
2019/8/11,22,5021
2019/8/11,23,3527
2019/8/12,0,1935
2019/8/12,1,1044
2019/8/12,2,647
2019/8/12,3,479
2019/8/12,4,524
2019/8/12,5,1293
2019/8/12,6,3747
2019/8/12,7,6127
2019/8/12,8,8154
2019/8/12,9,8104
2019/8/12,10,7568
2019/8/12,11,7575
2019/8/12,12,8030
2019/8/12,13,8084
2019/8/12,14,8355
2019/8/12,15,8425
2019/8/12,16,8076
2019/8/12,17,9405
2019/8/12,18,10730
2019/8/12,19,9659
2019/8/12,20,8750
2019/8/12,21,8335
2019/8/12,22,6538
2019/8/12,23,4018
2019/8/13,0,2231
2019/8/13,1,1232
2019/8/13,2,744
2019/8/13,3,492
2019/8/13,4,507
2019/8/13,5,1317
2019/8/13,6,4021
2019/8/13,7,7352
2019/8/13,8,9666
2019/8/13,9,9331
2019/8/13,10,8718
2019/8/13,11,8597
2019/8/13,12,9781
2019/8/13,13,9252
2019/8/13,14,8818
2019/8/13,15,8852
2019/8/13,16,8387
2019/8/13,17,10081
2019/8/13,18,12169
2019/8/13,19,10823
2019/8/13,20,9871
2019/8/13,21,9754
2019/8/13,22,7961
2019/8/13,23,5154
2019/8/14,0,2815
2019/8/14,1,1542
2019/8/14,2,949
2019/8/14,3,579
2019/8/14,4,527
2019/8/14,5,1335
2019/8/14,6,4112
2019/8/14,7,7164
2019/8/14,8,9729
2019/8/14,9,9618
2019/8/14,10,8918
2019/8/14,11,9091
2019/8/14,12,9343
2019/8/14,13,9418
2019/8/14,14,9386
2019/8/14,15,9902
2019/8/14,16,8904
2019/8/14,17,9556
2019/8/14,18,11079
2019/8/14,19,11033
2019/8/14,20,10230
2019/8/14,21,9986
2019/8/14,22,8721
2019/8/14,23,5967
2019/8/15,0,3445
2019/8/15,1,2047
2019/8/15,2,1190
2019/8/15,3,760
2019/8/15,4,666
2019/8/15,5,1284
2019/8/15,6,4095
2019/8/15,7,6933
2019/8/15,8,9218
2019/8/15,9,9365
2019/8/15,10,8482
2019/8/15,11,8634
2019/8/15,12,9210
2019/8/15,13,9269
2019/8/15,14,9212
2019/8/15,15,8946
2019/8/15,16,8470
2019/8/15,17,10071
2019/8/15,18,11563
2019/8/15,19,10997
2019/8/15,20,10269
2019/8/15,21,10154
2019/8/15,22,9597
2019/8/15,23,7402
2019/8/16,0,4853
2019/8/16,1,3199
2019/8/16,2,1972
2019/8/16,3,1210
2019/8/16,4,861
2019/8/16,5,1287
2019/8/16,6,3636
2019/8/16,7,6043
2019/8/16,8,8309
2019/8/16,9,8269
2019/8/16,10,7477
2019/8/16,11,7761
2019/8/16,12,8064
2019/8/16,13,8188
2019/8/16,14,8619
2019/8/16,15,8560
2019/8/16,16,8205
2019/8/16,17,9222
2019/8/16,18,10057
2019/8/16,19,9838
2019/8/16,20,8319
2019/8/16,21,7790
2019/8/16,22,8058
2019/8/16,23,7348
2019/8/17,0,6335
2019/8/17,1,5604
2019/8/17,2,4549
2019/8/17,3,3034
2019/8/17,4,1581
2019/8/17,5,886
2019/8/17,6,1741
2019/8/17,7,2700
2019/8/17,8,4002
2019/8/17,9,5590
2019/8/17,10,6438
2019/8/17,11,7151
2019/8/17,12,7894
2019/8/17,13,8298
2019/8/17,14,8011
2019/8/17,15,8341
2019/8/17,16,8232
2019/8/17,17,8608
2019/8/17,18,9049
2019/8/17,19,8976
2019/8/17,20,7725
2019/8/17,21,7641
2019/8/17,22,7969
2019/8/17,23,7136
2019/8/18,0,6165
2019/8/18,1,5606
2019/8/18,2,4529
2019/8/18,3,2939
2019/8/18,4,1605
2019/8/18,5,732
2019/8/18,6,1117
2019/8/18,7,1860
2019/8/18,8,2760
2019/8/18,9,4172
2019/8/18,10,5861
2019/8/18,11,6938
2019/8/18,12,7525
2019/8/18,13,7961
2019/8/18,14,8038
2019/8/18,15,7755
2019/8/18,16,7689
2019/8/18,17,9699
2019/8/18,18,10173
2019/8/18,19,6662
2019/8/18,20,6127
2019/8/18,21,5792
2019/8/18,22,4647
2019/8/18,23,3164
2019/8/19,0,1799
2019/8/19,1,1060
2019/8/19,2,662
2019/8/19,3,447
2019/8/19,4,509
2019/8/19,5,1197
2019/8/19,6,3664
2019/8/19,7,6076
2019/8/19,8,8036
2019/8/19,9,8083
2019/8/19,10,7331
2019/8/19,11,7475
2019/8/19,12,8072
2019/8/19,13,8105
2019/8/19,14,8813
2019/8/19,15,8565
2019/8/19,16,8320
2019/8/19,17,9228
2019/8/19,18,10007
2019/8/19,19,9095
2019/8/19,20,8060
2019/8/19,21,7543
2019/8/19,22,5786
2019/8/19,23,3525
2019/8/20,0,2168
2019/8/20,1,1114
2019/8/20,2,655
2019/8/20,3,453
2019/8/20,4,451
2019/8/20,5,1327
2019/8/20,6,3946
2019/8/20,7,6731
2019/8/20,8,8765
2019/8/20,9,8791
2019/8/20,10,8141
2019/8/20,11,8288
2019/8/20,12,8862
2019/8/20,13,8782
2019/8/20,14,8918
2019/8/20,15,8808
2019/8/20,16,8432
2019/8/20,17,9849
2019/8/20,18,11459
2019/8/20,19,10416
2019/8/20,20,9765
2019/8/20,21,9498
2019/8/20,22,8341
2019/8/20,23,5331
2019/8/21,0,2929
2019/8/21,1,1735
2019/8/21,2,1069
2019/8/21,3,665
2019/8/21,4,558
2019/8/21,5,1271
2019/8/21,6,3964
2019/8/21,7,6868
2019/8/21,8,9309
2019/8/21,9,9275
2019/8/21,10,8492
2019/8/21,11,8979
2019/8/21,12,9390
2019/8/21,13,9210
2019/8/21,14,9173
2019/8/21,15,9137
2019/8/21,16,8856
2019/8/21,17,12279
2019/8/21,18,11348
2019/8/21,19,10285
2019/8/21,20,9869
2019/8/21,21,9628
2019/8/21,22,8478
2019/8/21,23,5931
2019/8/22,0,3403
2019/8/22,1,1931
2019/8/22,2,1200
2019/8/22,3,765
2019/8/22,4,684
2019/8/22,5,1353
2019/8/22,6,3964
2019/8/22,7,6662
2019/8/22,8,9238
2019/8/22,9,9279
2019/8/22,10,8602
2019/8/22,11,8376
2019/8/22,12,8984
2019/8/22,13,8964
2019/8/22,14,9455
2019/8/22,15,9107
2019/8/22,16,8700
2019/8/22,17,10033
2019/8/22,18,11718
2019/8/22,19,10876
2019/8/22,20,12804
2019/8/22,21,11323
2019/8/22,22,10641
2019/8/22,23,7158
2019/8/23,0,4821
2019/8/23,1,2760
2019/8/23,2,1618
2019/8/23,3,960
2019/8/23,4,793
2019/8/23,5,1250
2019/8/23,6,3407
2019/8/23,7,5778
2019/8/23,8,8959
2019/8/23,9,9085
2019/8/23,10,7722
2019/8/23,11,7222
2019/8/23,12,7609
2019/8/23,13,7821
2019/8/23,14,8079
2019/8/23,15,8139
2019/8/23,16,7881
2019/8/23,17,9176
2019/8/23,18,9562
2019/8/23,19,9139
2019/8/23,20,8018
2019/8/23,21,7487
2019/8/23,22,7550
2019/8/23,23,6987
2019/8/24,0,6383
2019/8/24,1,5327
2019/8/24,2,4427
2019/8/24,3,3000
2019/8/24,4,1571
2019/8/24,5,851
2019/8/24,6,1599
2019/8/24,7,2688
2019/8/24,8,3757
2019/8/24,9,5276
2019/8/24,10,6191
2019/8/24,11,6839
2019/8/24,12,7493
2019/8/24,13,7693
2019/8/24,14,7442
2019/8/24,15,7723
2019/8/24,16,7882
2019/8/24,17,8488
2019/8/24,18,8952
2019/8/24,19,8665
2019/8/24,20,7865
2019/8/24,21,7366
2019/8/24,22,7810
2019/8/24,23,7363
2019/8/25,0,6517
2019/8/25,1,5540
2019/8/25,2,4635
2019/8/25,3,3088
2019/8/25,4,1607
2019/8/25,5,706
2019/8/25,6,1136
2019/8/25,7,1835
2019/8/25,8,2667
2019/8/25,9,4092
2019/8/25,10,5450
2019/8/25,11,6270
2019/8/25,12,6939
2019/8/25,13,6858
2019/8/25,14,7464
2019/8/25,15,7124
2019/8/25,16,7304
2019/8/25,17,7577
2019/8/25,18,7945
2019/8/25,19,7175
2019/8/25,20,6897
2019/8/25,21,6391
2019/8/25,22,5092
2019/8/25,23,3199
2019/8/26,0,1889
2019/8/26,1,988
2019/8/26,2,646
2019/8/26,3,443
2019/8/26,4,457
2019/8/26,5,1089
2019/8/26,6,3450
2019/8/26,7,5992
2019/8/26,8,7672
2019/8/26,9,7612
2019/8/26,10,6657
2019/8/26,11,6725
2019/8/26,12,7128
2019/8/26,13,7202
2019/8/26,14,7427
2019/8/26,15,7506
2019/8/26,16,7347
2019/8/26,17,8538
2019/8/26,18,9529
2019/8/26,19,8526
2019/8/26,20,7881
2019/8/26,21,7020
2019/8/26,22,5737
2019/8/26,23,3899
2019/8/27,0,2389
2019/8/27,1,1210
2019/8/27,2,708
2019/8/27,3,490
2019/8/27,4,498
2019/8/27,5,1127
2019/8/27,6,3636
2019/8/27,7,5919
2019/8/27,8,8142
2019/8/27,9,8260
2019/8/27,10,7556
2019/8/27,11,7870
2019/8/27,12,8153
2019/8/27,13,8031
2019/8/27,14,8267
2019/8/27,15,8111
2019/8/27,16,8113
2019/8/27,17,9141
2019/8/27,18,10675
2019/8/27,19,9612
2019/8/27,20,9247
2019/8/27,21,8782
2019/8/27,22,7994
2019/8/27,23,5120
2019/8/28,0,3051
2019/8/28,1,1675
2019/8/28,2,1000
2019/8/28,3,611
2019/8/28,4,526
2019/8/28,5,1194
2019/8/28,6,3655
2019/8/28,7,6342
2019/8/28,8,8487
2019/8/28,9,8481
2019/8/28,10,8029
2019/8/28,11,7818
2019/8/28,12,9450
2019/8/28,13,9883
2019/8/28,14,8359
2019/8/28,15,8853
2019/8/28,16,8257
2019/8/28,17,9560
2019/8/28,18,12076
2019/8/28,19,10619
2019/8/28,20,9322
2019/8/28,21,8940
2019/8/28,22,7721
2019/8/28,23,5830
2019/8/29,0,3529
2019/8/29,1,2003
2019/8/29,2,1128
2019/8/29,3,693
2019/8/29,4,558
2019/8/29,5,1237
2019/8/29,6,3537
2019/8/29,7,5929
2019/8/29,8,7993
2019/8/29,9,8062
2019/8/29,10,7569
2019/8/29,11,7742
2019/8/29,12,8113
2019/8/29,13,8076
2019/8/29,14,8428
2019/8/29,15,8415
2019/8/29,16,8043
2019/8/29,17,9098
2019/8/29,18,10338
2019/8/29,19,9761
2019/8/29,20,8954
2019/8/29,21,8761
2019/8/29,22,8369
2019/8/29,23,7010
2019/8/30,0,5004
2019/8/30,1,3089
2019/8/30,2,2010
2019/8/30,3,1237
2019/8/30,4,824
2019/8/30,5,1217
2019/8/30,6,3199
2019/8/30,7,4684
2019/8/30,8,6428
2019/8/30,9,6795
2019/8/30,10,6825
2019/8/30,11,7066
2019/8/30,12,7723
2019/8/30,13,7879
2019/8/30,14,8391
2019/8/30,15,8881
2019/8/30,16,8125
2019/8/30,17,8664
2019/8/30,18,9017
2019/8/30,19,8944
2019/8/30,20,7212
2019/8/30,21,7047
2019/8/30,22,7409
2019/8/30,23,6928
2019/8/31,0,5478
2019/8/31,1,4343
2019/8/31,2,3488
2019/8/31,3,2401
2019/8/31,4,1411
2019/8/31,5,747
2019/8/31,6,1302
2019/8/31,7,2011
2019/8/31,8,2990
2019/8/31,9,4499
2019/8/31,10,5515
2019/8/31,11,6297
2019/8/31,12,6776
2019/8/31,13,7211
2019/8/31,14,7013
2019/8/31,15,7229
2019/8/31,16,7316
2019/8/31,17,7659
2019/8/31,18,7928
2019/8/31,19,7859
2019/8/31,20,6806
2019/8/31,21,6507
2019/8/31,22,6906
2019/8/31,23,6514
2019/9/1,0,5189
2019/9/1,1,4128
2019/9/1,2,3296
2019/9/1,3,2343
2019/9/1,4,1448
2019/9/1,5,559
2019/9/1,6,961
2019/9/1,7,1483
2019/9/1,8,2289
2019/9/1,9,3834
2019/9/1,10,4959
2019/9/1,11,5677
2019/9/1,12,6224
2019/9/1,13,6520
2019/9/1,14,6571
2019/9/1,15,6533
2019/9/1,16,6555
2019/9/1,17,6958
2019/9/1,18,7310
2019/9/1,19,6731
2019/9/1,20,6074
2019/9/1,21,5804
2019/9/1,22,5345
2019/9/1,23,4881
2019/9/2,0,3863
2019/9/2,1,2461
2019/9/2,2,1770
2019/9/2,3,1207
2019/9/2,4,771
2019/9/2,5,462
2019/9/2,6,878
